Date,inpatient_care_num,released_from_treatment_num,to_be_confirmed,Prefecture,Prefecture_code
2021-01-14,3192,8683,0,Fukuoka,JP-40
2021-01-15,3234,8979,0,Fukuoka,JP-40
2021-01-16,3234,8979,0,Fukuoka,JP-40
2021-01-17,3234,8979,0,Fukuoka,JP-40
2021-01-18,3811,9470,0,Fukuoka,JP-40
2021-01-19,3900,9580,0,Fukuoka,JP-40
2021-01-20,3840,9832,0,Fukuoka,JP-40
2021-01-21,3819,10126,0,Fukuoka,JP-40
2021-01-22,3735,10492,0,Fukuoka,JP-40
2021-01-23,3793,10666,0,Fukuoka,JP-40
2021-01-24,3377,11516,0,Fukuoka,JP-40
2021-01-25,3377,11516,0,Fukuoka,JP-40
2021-01-26,2907,12137,0,Fukuoka,JP-40
2021-01-27,2839,12358,0,Fukuoka,JP-40
2021-01-28,2839,12358,0,Fukuoka,JP-40
2021-01-29,2839,12358,0,Fukuoka,JP-40
2021-01-30,2522,13192,0,Fukuoka,JP-40
2021-01-31,2466,13523,0,Fukuoka,JP-40
2021-02-01,2466,13523,0,Fukuoka,JP-40
2021-02-02,2163,13883,0,Fukuoka,JP-40
2021-02-03,1967,14153,0,Fukuoka,JP-40
2021-02-04,1924,14310,0,Fukuoka,JP-40
2021-02-05,1924,14310,0,Fukuoka,JP-40
2021-02-06,1899,14310,25,Fukuoka,JP-40
2021-02-07,1924,14310,0,Fukuoka,JP-40
2021-02-08,1769,14852,0,Fukuoka,JP-40
2021-02-09,1697,14976,0,Fukuoka,JP-40
2021-02-10,1594,15149,0,Fukuoka,JP-40
2021-02-11,1601,15240,0,Fukuoka,JP-40
2021-02-12,1592,15358,0,Fukuoka,JP-40
2021-02-13,1536,15497,0,Fukuoka,JP-40
2021-02-14,1456,15637,0,Fukuoka,JP-40
2021-02-15,1361,15799,0,Fukuoka,JP-40
2021-02-16,1177,16024,0,Fukuoka,JP-40
2021-02-17,1110,16133,0,Fukuoka,JP-40
2021-02-18,1080,16224,0,Fukuoka,JP-40
2021-02-19,1066,16338,0,Fukuoka,JP-40
2021-02-20,999,16457,0,Fukuoka,JP-40
2021-02-21,1004,16519,0,Fukuoka,JP-40
2021-02-22,978,16572,0,Fukuoka,JP-40
2021-02-23,913,16659,0,Fukuoka,JP-40
2021-02-24,867,16748,0,Fukuoka,JP-40
2021-02-25,814,16821,0,Fukuoka,JP-40
2021-02-26,774,16898,0,Fukuoka,JP-40
2021-02-27,767,16954,0,Fukuoka,JP-40
2021-02-28,711,17040,0,Fukuoka,JP-40
2021-03-01,608,17162,0,Fukuoka,JP-40
2021-03-02,548,17237,0,Fukuoka,JP-40
2021-03-03,501,17295,0,Fukuoka,JP-40
2021-03-04,485,17346,0,Fukuoka,JP-40
2021-03-05,472,17396,0,Fukuoka,JP-40
2021-03-06,427,17466,0,Fukuoka,JP-40
2021-03-07,426,17496,0,Fukuoka,JP-40
2021-03-08,428,17527,0,Fukuoka,JP-40
2021-03-09,397,17571,0,Fukuoka,JP-40
2021-03-10,388,17614,0,Fukuoka,JP-40
2021-03-11,411,17638,0,Fukuoka,JP-40
2021-03-12,404,17675,0,Fukuoka,JP-40
2021-03-13,400,17720,0,Fukuoka,JP-40
2021-03-14,417,17742,0,Fukuoka,JP-40
2021-03-15,433,17763,0,Fukuoka,JP-40
2021-03-16,402,17805,0,Fukuoka,JP-40
2021-03-17,391,17841,0,Fukuoka,JP-40
2021-03-18,410,17863,0,Fukuoka,JP-40
2021-03-19,425,17891,0,Fukuoka,JP-40
2021-03-20,421,17934,0,Fukuoka,JP-40
2021-03-21,419,17972,0,Fukuoka,JP-40
2021-03-22,426,17999,0,Fukuoka,JP-40
2021-03-23,417,18021,0,Fukuoka,JP-40
2021-03-24,403,18070,0,Fukuoka,JP-40
2021-03-25,392,18105,0,Fukuoka,JP-40
2021-03-26,387,18137,0,Fukuoka,JP-40
2021-03-27,377,18174,0,Fukuoka,JP-40
2021-03-28,394,18194,0,Fukuoka,JP-40
2021-03-29,397,18214,0,Fukuoka,JP-40
2021-03-30,369,18255,0,Fukuoka,JP-40
2021-03-31,373,18280,0,Fukuoka,JP-40
2021-04-01,370,18312,0,Fukuoka,JP-40
2021-04-02,351,18358,0,Fukuoka,JP-40
2021-04-03,358,18389,0,Fukuoka,JP-40
2021-04-04,373,18413,0,Fukuoka,JP-40
2021-04-05,384,18429,0,Fukuoka,JP-40
2021-04-06,362,18465,0,Fukuoka,JP-40
2021-04-07,393,18485,0,Fukuoka,JP-40
2021-04-08,396,18523,0,Fukuoka,JP-40
2021-04-09,416,18550,0,Fukuoka,JP-40
2021-04-10,440,18580,0,Fukuoka,JP-40
2021-04-11,487,18614,0,Fukuoka,JP-40
2021-04-12,513,18638,0,Fukuoka,JP-40
2021-04-13,503,18677,0,Fukuoka,JP-40
2021-04-14,526,18725,0,Fukuoka,JP-40
2021-04-15,648,18759,0,Fukuoka,JP-40
2021-04-16,721,18793,0,Fukuoka,JP-40
2021-04-17,812,18840,0,Fukuoka,JP-40
2021-04-18,903,18885,0,Fukuoka,JP-40
2021-04-19,956,18942,0,Fukuoka,JP-40
2021-04-20,1012,19003,0,Fukuoka,JP-40
2021-04-21,1103,19061,0,Fukuoka,JP-40
2021-04-22,1287,19121,0,Fukuoka,JP-40
2021-04-23,1506,19168,2,Fukuoka,JP-40
2021-04-24,1678,19237,0,Fukuoka,JP-40
2021-04-25,1875,19360,0,Fukuoka,JP-40
2021-04-26,2138,19431,0,Fukuoka,JP-40
2021-04-27,2198,19523,0,Fukuoka,JP-40
2021-04-28,2385,19612,0,Fukuoka,JP-40
2021-04-29,2723,19712,0,Fukuoka,JP-40
2021-04-30,2723,19712,0,Fukuoka,JP-40
2021-05-01,2987,20087,0,Fukuoka,JP-40
2021-05-02,3123,20301,0,Fukuoka,JP-40
2021-05-03,3324,20512,0,Fukuoka,JP-40
2021-05-04,3416,20702,0,Fukuoka,JP-40
2021-05-05,3454,20903,0,Fukuoka,JP-40
2021-05-06,3605,21089,0,Fukuoka,JP-40
2021-05-07,3646,21304,0,Fukuoka,JP-40
2021-05-08,3835,21583,0,Fukuoka,JP-40
2021-05-09,4071,21864,529,Fukuoka,JP-40
2021-05-10,4319,22080,434,Fukuoka,JP-40
2021-05-11,4517,22314,403,Fukuoka,JP-40
2021-05-12,4534,22647,688,Fukuoka,JP-40
2021-05-13,5022,22845,497,Fukuoka,JP-40
2021-05-14,5303,23061,468,Fukuoka,JP-40
2021-05-15,5469,23363,515,Fukuoka,JP-40
2021-05-16,5790,23557,504,Fukuoka,JP-40
2021-05-17,6037,23746,351,Fukuoka,JP-40
2021-05-18,5941,24187,344,Fukuoka,JP-40
2021-05-19,5763,24637,572,Fukuoka,JP-40
2021-05-20,5988,24980,394,Fukuoka,JP-40
2021-05-21,5783,25579,382,Fukuoka,JP-40
2021-05-22,5355,26389,304,Fukuoka,JP-40
2021-05-23,5353,26695,258,Fukuoka,JP-40
2021-05-24,5249,27057,189,Fukuoka,JP-40
2021-05-25,5087,27408,194,Fukuoka,JP-40
2021-05-26,4774,27915,209,Fukuoka,JP-40
2021-05-27,4572,28326,172,Fukuoka,JP-40
2021-05-28,4361,28709,187,Fukuoka,JP-40
2021-05-29,4190,29067,181,Fukuoka,JP-40
2021-05-30,4081,29357,151,Fukuoka,JP-40
2021-05-31,4002,29587,58,Fukuoka,JP-40
2021-06-01,3846,29801,77,Fukuoka,JP-40
2021-06-02,3509,30215,111,Fukuoka,JP-40
2021-06-03,3336,30499,97,Fukuoka,JP-40
2021-06-04,3102,30830,72,Fukuoka,JP-40
2021-06-05,2918,31086,82,Fukuoka,JP-40
2021-06-06,2853,31233,78,Fukuoka,JP-40
2021-06-07,2802,31362,24,Fukuoka,JP-40
2021-06-08,2579,31609,55,Fukuoka,JP-40
2021-06-09,2111,32132,61,Fukuoka,JP-40
2021-06-10,2009,32295,40,Fukuoka,JP-40
2021-06-11,1906,32438,58,Fukuoka,JP-40
2021-06-12,1818,32584,45,Fukuoka,JP-40
2021-06-13,1738,32709,36,Fukuoka,JP-40
2021-06-14,1658,32825,22,Fukuoka,JP-40
2021-06-15,1527,32978,32,Fukuoka,JP-40
2021-06-16,1334,33203,34,Fukuoka,JP-40
2021-06-17,1096,33475,34,Fukuoka,JP-40
2021-06-18,958,33647,23,Fukuoka,JP-40
2021-06-19,879,33749,47,Fukuoka,JP-40
2021-06-20,902,33773,34,Fukuoka,JP-40
2021-06-21,884,33825,17,Fukuoka,JP-40
2021-06-22,816,33910,35,Fukuoka,JP-40
2021-06-23,764,33997,29,Fukuoka,JP-40
2021-06-24,708,34082,36,Fukuoka,JP-40
2021-06-25,588,34238,32,Fukuoka,JP-40
2021-06-26,514,34344,37,Fukuoka,JP-40
2021-06-27,509,34386,25,Fukuoka,JP-40
2021-06-28,491,34429,16,Fukuoka,JP-40
2021-06-29,440,34496,26,Fukuoka,JP-40
2021-06-30,399,34563,43,Fukuoka,JP-40
2021-07-01,389,34616,26,Fukuoka,JP-40
2021-07-02,368,34663,23,Fukuoka,JP-40
2021-07-03,360,34694,35,Fukuoka,JP-40
2021-07-04,357,34732,28,Fukuoka,JP-40
2021-07-05,357,34760,15,Fukuoka,JP-40
2021-07-06,332,34800,42,Fukuoka,JP-40
2021-07-07,345,34829,43,Fukuoka,JP-40
2021-07-08,354,34863,41,Fukuoka,JP-40
2021-07-09,365,34893,58,Fukuoka,JP-40
2021-07-10,378,34938,54,Fukuoka,JP-40
2021-07-11,412,34958,35,Fukuoka,JP-40
2021-07-12,428,34977,44,Fukuoka,JP-40
2021-07-13,432,35017,49,Fukuoka,JP-40
2021-07-14,470,35028,95,Fukuoka,JP-40
2021-07-15,500,35093,70,Fukuoka,JP-40
2021-07-16,531,35132,58,Fukuoka,JP-40
2021-07-17,554,35167,59,Fukuoka,JP-40
2021-07-18,584,35196,79,Fukuoka,JP-40
2021-07-19,633,35226,44,Fukuoka,JP-40
2021-07-20,616,35287,91,Fukuoka,JP-40
2021-07-21,649,35345,136,Fukuoka,JP-40
2021-07-22,731,35399,139,Fukuoka,JP-40
2021-07-23,803,35466,151,Fukuoka,JP-40
2021-07-24,940,35480,99,Fukuoka,JP-40
2021-07-25,972,35547,162,Fukuoka,JP-40
2021-07-26,1045,35636,171,Fukuoka,JP-40
2021-07-27,1149,35703,233,Fukuoka,JP-40
2021-07-28,1334,35751,405,Fukuoka,JP-40
2021-07-29,1633,35857,366,Fukuoka,JP-40
2021-07-30,1929,35927,478,Fukuoka,JP-40
2021-07-31,2291,36043,504,Fukuoka,JP-40
2021-08-01,2662,36176,433,Fukuoka,JP-40
2021-08-02,2975,36296,357,Fukuoka,JP-40
2021-08-03,3229,36399,509,Fukuoka,JP-40
2021-08-04,3554,36583,751,Fukuoka,JP-40
2021-08-05,4059,36829,718,Fukuoka,JP-40
2021-08-06,4531,37075,839,Fukuoka,JP-40
2021-08-07,5152,37293,741,Fukuoka,JP-40
2021-08-08,5637,37549,701,Fukuoka,JP-40
2021-08-09,5939,37948,623,Fukuoka,JP-40
2021-08-10,6229,38281,455,Fukuoka,JP-40
2021-08-11,6492,38473,733,Fukuoka,JP-40
2021-08-12,6415,39283,1038,Fukuoka,JP-40
2021-08-13,7155,39581,949,Fukuoka,JP-40
2021-08-14,7616,40069,887,Fukuoka,JP-40
2021-08-15,7582,40990,681,Fukuoka,JP-40
2021-08-16,7673,41580,681,Fukuoka,JP-40
2021-08-17,7965,41969,714,Fukuoka,JP-40
2021-08-18,7778,42870,1251,Fukuoka,JP-40
2021-08-19,8441,43458,1131,Fukuoka,JP-40
2021-08-20,9122,43908,1193,Fukuoka,JP-40
2021-08-21,9403,44820,1069,Fukuoka,JP-40
2021-08-22,9657,45635,1144,Fukuoka,JP-40
2021-08-23,10260,46176,895,Fukuoka,JP-40
2021-08-24,10712,46619,877,Fukuoka,JP-40
2021-08-25,10886,47322,1094,Fukuoka,JP-40
2021-08-26,11181,48121,989,Fukuoka,JP-40
2021-08-27,11212,49079,994,Fukuoka,JP-40
2021-08-28,11413,49872,952,Fukuoka,JP-40
2021-08-29,11506,50731,956,Fukuoka,JP-40
2021-08-30,11563,51630,623,Fukuoka,JP-40
2021-08-31,11249,52567,680,Fukuoka,JP-40
2021-09-01,10619,53877,1016,Fukuoka,JP-40
2021-09-02,10671,54841,791,Fukuoka,JP-40
2021-09-03,10646,55657,730,Fukuoka,JP-40
2021-09-04,10422,56611,641,Fukuoka,JP-40
2021-09-05,10128,57546,587,Fukuoka,JP-40
2021-09-06,9568,58693,418,Fukuoka,JP-40
2021-09-07,9233,59446,422,Fukuoka,JP-40
2021-09-08,8739,60362,571,Fukuoka,JP-40
2021-09-09,8163,61509,425,Fukuoka,JP-40
2021-09-10,7799,62298,436,Fukuoka,JP-40
2021-09-11,7468,63065,377,Fukuoka,JP-40
2021-09-12,7028,63882,289,Fukuoka,JP-40
2021-09-13,6770,64429,155,Fukuoka,JP-40
2021-09-14,6508,64846,207,Fukuoka,JP-40
2021-09-15,6011,65550,247,Fukuoka,JP-40
2021-09-16,5640,66168,232,Fukuoka,JP-40
2021-09-17,5301,66739,159,Fukuoka,JP-40
2021-09-18,4982,67217,164,Fukuoka,JP-40
2021-09-19,4836,67527,133,Fukuoka,JP-40
2021-09-20,4587,67909,74,Fukuoka,JP-40
2021-09-21,4335,68235,70,Fukuoka,JP-40
2021-09-22,4096,68544,95,Fukuoka,JP-40
2021-09-23,3750,68985,121,Fukuoka,JP-40
2021-09-24,3696,69160,123,Fukuoka,JP-40
2021-09-25,3447,69532,63,Fukuoka,JP-40
2021-09-26,3330,69712,103,Fukuoka,JP-40
2021-09-27,3258,69887,39,Fukuoka,JP-40
2021-09-28,3102,70082,43,Fukuoka,JP-40
2021-09-29,2905,70322,42,Fukuoka,JP-40
2021-09-30,2386,70883,33,Fukuoka,JP-40
2021-10-01,1950,71352,40,Fukuoka,JP-40
2021-10-02,1617,71725,38,Fukuoka,JP-40
2021-10-03,1366,72014,44,Fukuoka,JP-40
2021-10-04,1222,72202,19,Fukuoka,JP-40
2021-10-05,903,72540,19,Fukuoka,JP-40
2021-10-06,722,72740,24,Fukuoka,JP-40
2021-10-07,630,72856,14,Fukuoka,JP-40
2021-10-08,591,72909,15,Fukuoka,JP-40
2021-10-09,535,72980,31,Fukuoka,JP-40
2021-10-10,541,73005,18,Fukuoka,JP-40
2021-10-11,518,73046,15,Fukuoka,JP-40
2021-10-12,491,73088,12,Fukuoka,JP-40
2021-10-13,396,73195,21,Fukuoka,JP-40
2021-10-14,388,73224,24,Fukuoka,JP-40
2021-10-15,348,73288,16,Fukuoka,JP-40
2021-10-16,347,73305,21,Fukuoka,JP-40
2021-10-17,343,73330,14,Fukuoka,JP-40
2021-10-18,336,73351,7,Fukuoka,JP-40
2021-10-19,324,73370,10,Fukuoka,JP-40
2021-10-20,291,73413,14,Fukuoka,JP-40
2021-10-21,265,73453,11,Fukuoka,JP-40
2021-10-22,265,73453,11,Fukuoka,JP-40
2021-10-23,201,73536,8,Fukuoka,JP-40
2021-10-24,186,73559,4,Fukuoka,JP-40
2021-10-25,173,73576,8,Fukuoka,JP-40
2021-10-26,103,73654,0,Fukuoka,JP-40
2021-10-27,98,73659,9,Fukuoka,JP-40
2021-10-28,98,73668,5,Fukuoka,JP-40
2021-10-29,95,73676,12,Fukuoka,JP-40
2021-10-30,84,73699,17,Fukuoka,JP-40
2021-10-31,96,73704,10,Fukuoka,JP-40
2021-11-01,91,73719,7,Fukuoka,JP-40
2021-11-02,90,73727,5,Fukuoka,JP-40
2021-11-03,78,73744,4,Fukuoka,JP-40
2021-11-04,80,73746,9,Fukuoka,JP-40
2021-11-05,82,73753,4,Fukuoka,JP-40
2021-11-06,81,73758,6,Fukuoka,JP-40
2021-11-07,79,73766,2,Fukuoka,JP-40
2021-11-08,79,73766,2,Fukuoka,JP-40
2021-11-09,58,73791,3,Fukuoka,JP-40
2021-11-10,57,73795,7,Fukuoka,JP-40
2021-11-11,61,73798,2,Fukuoka,JP-40
2021-11-12,49,73812,10,Fukuoka,JP-40
2021-11-13,53,73818,5,Fukuoka,JP-40
2021-11-14,50,73826,9,Fukuoka,JP-40
2021-11-15,51,73834,5,Fukuoka,JP-40
2021-11-16,49,73841,4,Fukuoka,JP-40
2021-11-17,52,73842,10,Fukuoka,JP-40
2021-11-18,56,73848,8,Fukuoka,JP-40
2021-11-19,63,73849,9,Fukuoka,JP-40
2021-11-20,66,73855,18,Fukuoka,JP-40
2021-11-21,78,73861,7,Fukuoka,JP-40
2021-11-22,78,73861,7,Fukuoka,JP-40
2021-11-23,72,73874,11,Fukuoka,JP-40
2021-11-24,77,73880,2,Fukuoka,JP-40
2021-11-25,72,73887,11,Fukuoka,JP-40
2021-11-26,76,73894,3,Fukuoka,JP-40
2021-11-27,73,73900,7,Fukuoka,JP-40
2021-11-28,69,73911,3,Fukuoka,JP-40
2021-11-29,64,73919,2,Fukuoka,JP-40
2021-11-30,60,73925,2,Fukuoka,JP-40
2021-12-01,46,73941,7,Fukuoka,JP-40
2021-12-02,41,73953,9,Fukuoka,JP-40
2021-12-03,47,73956,9,Fukuoka,JP-40
2021-12-04,45,73967,9,Fukuoka,JP-40
2021-12-05,51,73970,0,Fukuoka,JP-40
2021-12-06,54,73971,0,Fukuoka,JP-40
2021-12-07,53,73972,1,Fukuoka,JP-40
2021-12-08,48,73978,4,Fukuoka,JP-40
2021-12-09,43,73987,6,Fukuoka,JP-40
2021-12-10,48,73988,3,Fukuoka,JP-40
2021-12-11,44,73995,2,Fukuoka,JP-40
2021-12-12,43,73998,2,Fukuoka,JP-40
2021-12-13,40,74003,8,Fukuoka,JP-40
2021-12-14,40,74011,1,Fukuoka,JP-40
2021-12-15,41,74011,1,Fukuoka,JP-40
2021-12-16,34,74019,6,Fukuoka,JP-40
2021-12-17,38,74021,0,Fukuoka,JP-40
2021-12-18,33,74026,3,Fukuoka,JP-40
2021-12-19,32,74030,2,Fukuoka,JP-40
2021-12-20,33,74031,3,Fukuoka,JP-40
2021-12-21,28,74039,11,Fukuoka,JP-40
2021-12-22,28,74039,11,Fukuoka,JP-40
2021-12-23,43,74046,17,Fukuoka,JP-40
2021-12-24,58,74048,19,Fukuoka,JP-40
2021-12-25,75,74050,10,Fukuoka,JP-40
2021-12-26,83,74052,4,Fukuoka,JP-40
2021-12-27,79,74060,2,Fukuoka,JP-40
2021-12-28,81,74060,7,Fukuoka,JP-40
2021-12-29,80,74068,7,Fukuoka,JP-40
2021-12-30,80,74075,3,Fukuoka,JP-40
2021-12-31,75,74083,3,Fukuoka,JP-40
2022-01-01,77,74084,18,Fukuoka,JP-40
2022-01-02,88,74091,7,Fukuoka,JP-40
2022-01-03,87,74099,10,Fukuoka,JP-40
2022-01-04,94,74102,19,Fukuoka,JP-40
2022-01-05,93,74122,46,Fukuoka,JP-40
2022-01-06,122,74139,80,Fukuoka,JP-40
2022-01-07,199,74142,135,Fukuoka,JP-40
2022-01-08,328,74148,229,Fukuoka,JP-40
2022-01-09,529,74176,211,Fukuoka,JP-40
2022-01-10,738,74178,214,Fukuoka,JP-40
2022-01-11,901,74229,148,Fukuoka,JP-40
2022-01-12,1034,74244,407,Fukuoka,JP-40
2022-01-13,1414,74270,697,Fukuoka,JP-40
2022-01-14,2093,74288,799,Fukuoka,JP-40
2022-01-15,2846,74334,1097,Fukuoka,JP-40
2022-01-16,3737,74540,1290,Fukuoka,JP-40
2022-01-17,4973,74594,949,Fukuoka,JP-40
2022-01-18,5799,74717,1338,Fukuoka,JP-40
2022-01-19,7077,74777,2208,Fukuoka,JP-40
2022-01-20,9093,74969,2223,Fukuoka,JP-40
2022-01-21,11089,75196,2667,Fukuoka,JP-40
2022-01-22,13371,75581,2831,Fukuoka,JP-40
2022-01-23,15567,76216,2639,Fukuoka,JP-40
2022-01-24,15567,76216,2639,Fukuoka,JP-40
2022-01-25,19157,77272,3387,Fukuoka,JP-40
2022-01-26,21761,78055,3611,Fukuoka,JP-40
2022-01-27,21761,78055,3611,Fukuoka,JP-40
2022-01-28,24734,78693,3946,Fukuoka,JP-40
2022-01-29,27313,80060,3861,Fukuoka,JP-40
2022-01-30,34946,81228,4342,Fukuoka,JP-40
2022-01-31,34946,81228,4342,Fukuoka,JP-40
2022-02-01,40799,82622,4503,Fukuoka,JP-40
2022-02-02,42935,84982,5041,Fukuoka,JP-40
2022-02-03,44985,87961,5272,Fukuoka,JP-40
2022-02-04,45805,92398,5127,Fukuoka,JP-40
2022-02-05,47787,95388,5752,Fukuoka,JP-40
2022-02-06,49715,98935,4221,Fukuoka,JP-40
2022-02-07,49392,103055,3605,Fukuoka,JP-40
2022-02-08,49289,106261,5297,Fukuoka,JP-40
2022-02-09,51161,109062,5618,Fukuoka,JP-40
2022-02-10,52827,112236,5419,Fukuoka,JP-40
2022-02-11,53308,116235,5772,Fukuoka,JP-40
2022-02-12,54286,119913,4558,Fukuoka,JP-40
2022-02-13,53802,123691,5370,Fukuoka,JP-40
2022-02-14,52530,128948,4345,Fukuoka,JP-40
2022-02-15,53694,130645,5356,Fukuoka,JP-40
2022-02-16,50982,137110,5826,Fukuoka,JP-40
2022-02-17,48736,143448,6043,Fukuoka,JP-40
2022-02-18,44574,151782,5593,Fukuoka,JP-40
2022-02-19,40461,159520,5404,Fukuoka,JP-40
2022-02-20,41165,162144,5256,Fukuoka,JP-40
2022-02-21,41031,165358,4610,Fukuoka,JP-40
2022-02-22,41098,167659,5244,Fukuoka,JP-40
2022-02-23,39915,171786,5799,Fukuoka,JP-40
2022-02-24,41069,174047,5041,Fukuoka,JP-40
2022-02-25,41515,176184,5776,Fukuoka,JP-40
2022-02-26,42870,178047,5939,Fukuoka,JP-40
2022-02-27,41594,182606,5539,Fukuoka,JP-40
2022-02-28,42723,184277,5155,Fukuoka,JP-40
2022-03-01,37786,191574,5380,Fukuoka,JP-40
2022-03-02,35769,196137,5889,Fukuoka,JP-40
2022-03-03,33547,201351,5917,Fukuoka,JP-40
2022-03-04,33261,204586,6008,Fukuoka,JP-40
2022-03-05,33679,207131,5691,Fukuoka,JP-40
2022-03-06,33719,209671,5490,Fukuoka,JP-40
2022-03-07,31022,214685,4929,Fukuoka,JP-40
2022-03-08,30844,216578,5505,Fukuoka,JP-40
2022-03-09,30742,218927,6066,Fukuoka,JP-40
2022-03-10,31382,221001,6220,Fukuoka,JP-40
2022-03-11,29787,225384,6097,Fukuoka,JP-40
2022-03-12,30404,227368,6012,Fukuoka,JP-40
2022-03-13,29667,230530,5716,Fukuoka,JP-40
2022-03-14,30197,232085,5311,Fukuoka,JP-40
2022-03-15,30590,233339,5580,Fukuoka,JP-40
2022-03-16,31192,234614,6165,Fukuoka,JP-40
2022-03-17,30226,237974,6241,Fukuoka,JP-40
2022-03-18,28999,241618,5953,Fukuoka,JP-40
2022-03-19,27686,245017,5834,Fukuoka,JP-40
2022-03-20,26965,247654,5675,Fukuoka,JP-40
2022-03-21,27438,248899,5143,Fukuoka,JP-40
2022-03-22,26880,250618,4751,Fukuoka,JP-40
2022-03-23,26732,251525,5679,Fukuoka,JP-40
2022-03-24,26027,253891,6329,Fukuoka,JP-40
2022-03-25,24537,257643,6235,Fukuoka,JP-40
2022-03-26,24941,259364,6381,Fukuoka,JP-40
2022-03-27,24904,261651,6068,Fukuoka,JP-40
2022-03-28,25544,262917,5666,Fukuoka,JP-40
2022-03-29,25887,264043,6050,Fukuoka,JP-40
2022-03-30,25311,266460,6673,Fukuoka,JP-40
2022-03-31,26393,267817,6808,Fukuoka,JP-40
2022-04-01,25915,270826,6757,Fukuoka,JP-40
2022-04-02,26671,272505,6647,Fukuoka,JP-40
2022-04-03,27701,273778,6435,Fukuoka,JP-40
2022-04-04,27752,275785,5936,Fukuoka,JP-40
2022-04-05,27919,277160,6381,Fukuoka,JP-40
2022-04-06,27833,279211,7111,Fukuoka,JP-40
2022-04-07,29047,280652,7097,Fukuoka,JP-40
2022-04-08,29694,282618,7359,Fukuoka,JP-40
2022-04-09,30944,284220,7236,Fukuoka,JP-40
2022-04-10,32101,285770,6902,Fukuoka,JP-40
2022-04-11,33386,286833,6184,Fukuoka,JP-40
2022-04-12,33433,288406,6880,Fukuoka,JP-40
2022-04-13,34349,289789,7500,Fukuoka,JP-40
2022-04-14,36075,290956,7353,Fukuoka,JP-40
2022-04-15,36763,292991,7200,Fukuoka,JP-40
2022-04-16,37642,294658,7035,Fukuoka,JP-40
2022-04-17,38539,296110,6679,Fukuoka,JP-40
2022-04-18,38685,297933,6114,Fukuoka,JP-40
2022-04-19,38499,299503,6823,Fukuoka,JP-40
2022-04-20,39302,300778,7156,Fukuoka,JP-40
2022-04-21,37460,305007,7262,Fukuoka,JP-40
2022-04-22,35326,309608,7257,Fukuoka,JP-40
2022-04-23,32718,314662,7363,Fukuoka,JP-40
2022-04-24,29862,320035,6946,Fukuoka,JP-40
2022-04-25,27566,324411,6404,Fukuoka,JP-40
2022-04-26,24987,328523,7079,Fukuoka,JP-40
2022-04-27,23273,332419,7453,Fukuoka,JP-40
2022-04-28,21193,337037,7289,Fukuoka,JP-40
2022-04-29,18816,341755,7240,Fukuoka,JP-40
2022-04-30,17173,345663,6597,Fukuoka,JP-40
2022-05-01,17232,347219,6555,Fukuoka,JP-40
2022-05-02,15414,350590,6147,Fukuoka,JP-40
2022-05-03,15401,351739,6864,Fukuoka,JP-40
2022-05-04,15136,353837,6587,Fukuoka,JP-40
2022-05-05,14728,355789,6415,Fukuoka,JP-40
2022-05-06,14044,357841,6223,Fukuoka,JP-40
2022-05-07,13174,359885,7258,Fukuoka,JP-40
2022-05-08,13327,361933,7428,Fukuoka,JP-40
2022-05-09,13635,363970,6997,Fukuoka,JP-40
2022-05-10,13589,365920,7340,Fukuoka,JP-40
2022-05-11,14284,367456,7512,Fukuoka,JP-40
2022-05-12,15493,368631,7548,Fukuoka,JP-40
2022-05-13,15811,370722,7335,Fukuoka,JP-40
2022-05-14,16498,372213,7270,Fukuoka,JP-40
2022-05-15,16641,374165,7036,Fukuoka,JP-40
2022-05-16,16505,376151,6395,Fukuoka,JP-40
2022-05-17,15913,377949,6980,Fukuoka,JP-40
2022-05-18,15993,379637,7417,Fukuoka,JP-40
2022-05-19,16058,381763,7497,Fukuoka,JP-40
2022-05-20,16072,384001,7531,Fukuoka,JP-40
2022-05-21,16095,386236,7273,Fukuoka,JP-40
2022-05-22,15843,388475,7084,Fukuoka,JP-40
2022-05-23,15754,390339,6546,Fukuoka,JP-40
2022-05-24,15143,392175,6805,Fukuoka,JP-40
2022-05-25,15042,393755,7259,Fukuoka,JP-40
2022-05-26,15241,395470,7078,Fukuoka,JP-40
2022-05-27,14822,397609,7004,Fukuoka,JP-40
2022-05-28,14556,399515,6844,Fukuoka,JP-40
2022-05-29,13953,401595,6528,Fukuoka,JP-40
2022-05-30,13148,403552,6173,Fukuoka,JP-40
2022-05-31,12359,405125,6436,Fukuoka,JP-40
2022-06-01,11578,406951,6517,Fukuoka,JP-40
2022-06-02,11043,408605,6616,Fukuoka,JP-40
2022-06-03,10814,410045,6482,Fukuoka,JP-40
2022-06-04,10115,411815,6317,Fukuoka,JP-40
2022-06-05,9593,413238,6227,Fukuoka,JP-40
2022-06-06,8936,414701,5978,Fukuoka,JP-40
2022-06-07,8321,415871,6105,Fukuoka,JP-40
2022-06-08,8112,416761,6277,Fukuoka,JP-40
2022-06-09,7775,417946,6287,Fukuoka,JP-40
2022-06-10,7610,418965,6251,Fukuoka,JP-40
2022-06-11,7496,419891,6227,Fukuoka,JP-40
2022-06-12,7201,420971,6096,Fukuoka,JP-40
2022-06-13,6831,421990,5863,Fukuoka,JP-40
2022-06-14,6493,422740,6042,Fukuoka,JP-40
2022-06-15,6341,423481,6100,Fukuoka,JP-40
