date,pref_no,Prefecture,Area,cases,Prefecture_code
2022-03-11,36,Tokushima,四国地方,209,JP-36
2022-03-12,36,Tokushima,四国地方,200,JP-36
2022-03-13,36,Tokushima,四国地方,194,JP-36
2022-03-14,36,Tokushima,四国地方,74,JP-36
2022-03-15,36,Tokushima,四国地方,213,JP-36
2022-03-16,36,Tokushima,四国地方,217,JP-36
2022-03-17,36,Tokushima,四国地方,172,JP-36
2022-03-18,36,Tokushima,四国地方,162,JP-36
2022-03-19,36,Tokushima,四国地方,155,JP-36
2022-03-20,36,Tokushima,四国地方,127,JP-36
2022-03-21,36,Tokushima,四国地方,77,JP-36
2022-03-22,36,Tokushima,四国地方,53,JP-36
2022-03-23,36,Tokushima,四国地方,167,JP-36
2022-03-24,36,Tokushima,四国地方,113,JP-36
2022-03-25,36,Tokushima,四国地方,138,JP-36
2022-03-26,36,Tokushima,四国地方,92,JP-36
2022-03-27,36,Tokushima,四国地方,100,JP-36
2022-03-28,36,Tokushima,四国地方,49,JP-36
2022-03-29,36,Tokushima,四国地方,115,JP-36
2022-03-30,36,Tokushima,四国地方,134,JP-36
2022-03-31,36,Tokushima,四国地方,116,JP-36
2022-04-01,36,Tokushima,四国地方,89,JP-36
2022-04-02,36,Tokushima,四国地方,77,JP-36
2022-04-03,36,Tokushima,四国地方,75,JP-36
2022-04-04,36,Tokushima,四国地方,54,JP-36
2022-04-05,36,Tokushima,四国地方,97,JP-36
2022-04-06,36,Tokushima,四国地方,104,JP-36
2022-04-07,36,Tokushima,四国地方,107,JP-36
2022-04-08,36,Tokushima,四国地方,116,JP-36
2022-04-09,36,Tokushima,四国地方,110,JP-36
2022-04-10,36,Tokushima,四国地方,94,JP-36
2022-04-11,36,Tokushima,四国地方,68,JP-36
2022-04-12,36,Tokushima,四国地方,147,JP-36
2022-04-13,36,Tokushima,四国地方,154,JP-36
2022-04-14,36,Tokushima,四国地方,118,JP-36
2022-04-15,36,Tokushima,四国地方,97,JP-36
2022-04-16,36,Tokushima,四国地方,82,JP-36
2022-04-17,36,Tokushima,四国地方,64,JP-36
2022-04-18,36,Tokushima,四国地方,46,JP-36
2022-04-19,36,Tokushima,四国地方,95,JP-36
2022-04-20,36,Tokushima,四国地方,91,JP-36
2022-04-21,36,Tokushima,四国地方,103,JP-36
2022-04-22,36,Tokushima,四国地方,81,JP-36
2022-04-23,36,Tokushima,四国地方,88,JP-36
2022-04-24,36,Tokushima,四国地方,62,JP-36
2022-04-25,36,Tokushima,四国地方,40,JP-36
2022-04-26,36,Tokushima,四国地方,121,JP-36
2022-04-27,36,Tokushima,四国地方,83,JP-36
2022-04-28,36,Tokushima,四国地方,68,JP-36
2022-04-29,36,Tokushima,四国地方,56,JP-36
2022-04-30,36,Tokushima,四国地方,29,JP-36
2022-05-01,36,Tokushima,四国地方,51,JP-36
2022-05-02,36,Tokushima,四国地方,37,JP-36
2022-05-03,36,Tokushima,四国地方,84,JP-36
2022-05-04,36,Tokushima,四国地方,34,JP-36
2022-05-05,36,Tokushima,四国地方,56,JP-36
2022-05-06,36,Tokushima,四国地方,50,JP-36
2022-05-07,36,Tokushima,四国地方,145,JP-36
2022-05-08,36,Tokushima,四国地方,133,JP-36
2022-05-09,36,Tokushima,四国地方,69,JP-36
2022-05-10,36,Tokushima,四国地方,216,JP-36
2022-05-11,36,Tokushima,四国地方,144,JP-36
2022-05-12,36,Tokushima,四国地方,121,JP-36
2022-05-13,36,Tokushima,四国地方,137,JP-36
2022-05-14,36,Tokushima,四国地方,154,JP-36
2022-05-15,36,Tokushima,四国地方,109,JP-36
2022-05-16,36,Tokushima,四国地方,66,JP-36
2022-05-17,36,Tokushima,四国地方,178,JP-36
2022-05-18,36,Tokushima,四国地方,165,JP-36
2022-05-19,36,Tokushima,四国地方,196,JP-36
2022-05-20,36,Tokushima,四国地方,134,JP-36
2022-05-21,36,Tokushima,四国地方,181,JP-36
2022-05-22,36,Tokushima,四国地方,123,JP-36
2022-05-23,36,Tokushima,四国地方,72,JP-36
2022-05-24,36,Tokushima,四国地方,125,JP-36
2022-05-25,36,Tokushima,四国地方,114,JP-36
2022-05-26,36,Tokushima,四国地方,129,JP-36
2022-05-27,36,Tokushima,四国地方,97,JP-36
2022-05-28,36,Tokushima,四国地方,69,JP-36
2022-05-29,36,Tokushima,四国地方,69,JP-36
2022-05-30,36,Tokushima,四国地方,30,JP-36
2022-05-31,36,Tokushima,四国地方,91,JP-36
2022-06-01,36,Tokushima,四国地方,101,JP-36
2022-06-02,36,Tokushima,四国地方,94,JP-36
2022-06-03,36,Tokushima,四国地方,88,JP-36
2022-06-04,36,Tokushima,四国地方,97,JP-36
2022-06-05,36,Tokushima,四国地方,85,JP-36
2022-06-06,36,Tokushima,四国地方,42,JP-36
2022-06-07,36,Tokushima,四国地方,107,JP-36
2022-06-08,36,Tokushima,四国地方,62,JP-36
2022-06-09,36,Tokushima,四国地方,78,JP-36
2022-06-10,36,Tokushima,四国地方,79,JP-36
2022-06-11,36,Tokushima,四国地方,82,JP-36
2022-06-12,36,Tokushima,四国地方,91,JP-36
2022-06-13,36,Tokushima,四国地方,32,JP-36
2022-06-14,36,Tokushima,四国地方,97,JP-36
2022-06-15,36,Tokushima,四国地方,100,JP-36
2022-06-16,36,Tokushima,四国地方,76,JP-36
2022-06-17,36,Tokushima,四国地方,78,JP-36
2022-06-18,36,Tokushima,四国地方,72,JP-36
2022-06-19,36,Tokushima,四国地方,88,JP-36
2022-06-20,36,Tokushima,四国地方,49,JP-36
2022-06-21,36,Tokushima,四国地方,108,JP-36
2022-06-22,36,Tokushima,四国地方,91,JP-36
2022-06-23,36,Tokushima,四国地方,89,JP-36
2022-06-24,36,Tokushima,四国地方,63,JP-36
2022-06-25,36,Tokushima,四国地方,74,JP-36
2022-06-26,36,Tokushima,四国地方,62,JP-36
2022-06-27,36,Tokushima,四国地方,32,JP-36
2022-06-28,36,Tokushima,四国地方,75,JP-36
2022-06-29,36,Tokushima,四国地方,63,JP-36
2022-06-30,36,Tokushima,四国地方,82,JP-36
2022-07-01,36,Tokushima,四国地方,78,JP-36
2022-07-02,36,Tokushima,四国地方,73,JP-36
2022-07-03,36,Tokushima,四国地方,67,JP-36
2022-07-04,36,Tokushima,四国地方,61,JP-36
2022-07-05,36,Tokushima,四国地方,109,JP-36
2022-07-06,36,Tokushima,四国地方,109,JP-36
2022-07-07,36,Tokushima,四国地方,138,JP-36
2022-07-08,36,Tokushima,四国地方,134,JP-36
2022-07-09,36,Tokushima,四国地方,143,JP-36
2022-07-10,36,Tokushima,四国地方,144,JP-36
2022-07-11,36,Tokushima,四国地方,128,JP-36
2022-07-12,36,Tokushima,四国地方,230,JP-36
2022-07-13,36,Tokushima,四国地方,278,JP-36
2022-07-14,36,Tokushima,四国地方,317,JP-36
2022-07-15,36,Tokushima,四国地方,298,JP-36
2022-07-16,36,Tokushima,四国地方,335,JP-36
2022-07-17,36,Tokushima,四国地方,366,JP-36
2022-07-18,36,Tokushima,四国地方,286,JP-36
2022-07-19,36,Tokushima,四国地方,208,JP-36
2022-07-20,36,Tokushima,四国地方,297,JP-36
2022-07-21,36,Tokushima,四国地方,739,JP-36
2022-07-22,36,Tokushima,四国地方,595,JP-36
2022-07-23,36,Tokushima,四国地方,598,JP-36
2022-07-24,36,Tokushima,四国地方,622,JP-36
2022-07-25,36,Tokushima,四国地方,507,JP-36
2022-07-26,36,Tokushima,四国地方,472,JP-36
2022-07-27,36,Tokushima,四国地方,931,JP-36
2022-07-28,36,Tokushima,四国地方,743,JP-36
2022-07-29,36,Tokushima,四国地方,693,JP-36
2022-07-30,36,Tokushima,四国地方,677,JP-36
2022-07-31,36,Tokushima,四国地方,622,JP-36
2022-08-01,36,Tokushima,四国地方,423,JP-36
2022-08-02,36,Tokushima,四国地方,464,JP-36
2022-08-03,36,Tokushima,四国地方,917,JP-36
2022-08-04,36,Tokushima,四国地方,797,JP-36
2022-08-05,36,Tokushima,四国地方,774,JP-36
2022-08-06,36,Tokushima,四国地方,858,JP-36
2022-08-07,36,Tokushima,四国地方,1118,JP-36
2022-08-08,36,Tokushima,四国地方,725,JP-36
2022-08-09,36,Tokushima,四国地方,598,JP-36
2022-08-10,36,Tokushima,四国地方,1454,JP-36
2022-08-11,36,Tokushima,四国地方,1333,JP-36
2022-08-12,36,Tokushima,四国地方,951,JP-36
2022-08-13,36,Tokushima,四国地方,605,JP-36
2022-08-14,36,Tokushima,四国地方,1291,JP-36
2022-08-15,36,Tokushima,四国地方,991,JP-36
2022-08-16,36,Tokushima,四国地方,920,JP-36
2022-08-17,36,Tokushima,四国地方,1451,JP-36
2022-08-18,36,Tokushima,四国地方,2213,JP-36
2022-08-19,36,Tokushima,四国地方,2196,JP-36
2022-08-20,36,Tokushima,四国地方,2296,JP-36
2022-08-21,36,Tokushima,四国地方,2584,JP-36
2022-08-22,36,Tokushima,四国地方,1676,JP-36
2022-08-23,36,Tokushima,四国地方,1093,JP-36
2022-08-24,36,Tokushima,四国地方,3182,JP-36
2022-08-25,36,Tokushima,四国地方,2498,JP-36
2022-08-26,36,Tokushima,四国地方,2311,JP-36
2022-08-27,36,Tokushima,四国地方,1695,JP-36
2022-08-28,36,Tokushima,四国地方,1925,JP-36
2022-08-29,36,Tokushima,四国地方,1099,JP-36
2022-08-30,36,Tokushima,四国地方,993,JP-36
2022-08-31,36,Tokushima,四国地方,1738,JP-36
2022-09-01,36,Tokushima,四国地方,1468,JP-36
2022-09-02,36,Tokushima,四国地方,1024,JP-36
2022-09-03,36,Tokushima,四国地方,948,JP-36
2022-09-04,36,Tokushima,四国地方,869,JP-36
2022-09-05,36,Tokushima,四国地方,491,JP-36
2022-09-06,36,Tokushima,四国地方,639,JP-36
2022-09-07,36,Tokushima,四国地方,990,JP-36
2022-09-08,36,Tokushima,四国地方,675,JP-36
2022-09-09,36,Tokushima,四国地方,657,JP-36
2022-09-10,36,Tokushima,四国地方,541,JP-36
2022-09-11,36,Tokushima,四国地方,529,JP-36
2022-09-12,36,Tokushima,四国地方,287,JP-36
2022-09-13,36,Tokushima,四国地方,474,JP-36
2022-09-14,36,Tokushima,四国地方,648,JP-36
2022-09-15,36,Tokushima,四国地方,458,JP-36
2022-09-16,36,Tokushima,四国地方,335,JP-36
2022-09-17,36,Tokushima,四国地方,304,JP-36
2022-09-18,36,Tokushima,四国地方,348,JP-36
2022-09-19,36,Tokushima,四国地方,192,JP-36
2022-09-20,36,Tokushima,四国地方,95,JP-36
2022-09-21,36,Tokushima,四国地方,320,JP-36
2022-09-22,36,Tokushima,四国地方,420,JP-36
2022-09-23,36,Tokushima,四国地方,341,JP-36
2022-09-24,36,Tokushima,四国地方,206,JP-36
2022-09-25,36,Tokushima,四国地方,128,JP-36
2022-09-26,36,Tokushima,四国地方,221,JP-36
2022-09-27,36,Tokushima,四国地方,203,JP-36
2022-09-28,36,Tokushima,四国地方,196,JP-36
2022-09-29,36,Tokushima,四国地方,182,JP-36
2022-09-30,36,Tokushima,四国地方,176,JP-36
2022-10-01,36,Tokushima,四国地方,157,JP-36
2022-10-02,36,Tokushima,四国地方,156,JP-36
2022-10-03,36,Tokushima,四国地方,57,JP-36
2022-10-04,36,Tokushima,四国地方,279,JP-36
2022-10-05,36,Tokushima,四国地方,210,JP-36
2022-10-06,36,Tokushima,四国地方,188,JP-36
2022-10-07,36,Tokushima,四国地方,138,JP-36
2022-10-08,36,Tokushima,四国地方,148,JP-36
2022-10-09,36,Tokushima,四国地方,128,JP-36
2022-10-10,36,Tokushima,四国地方,39,JP-36
2022-10-11,36,Tokushima,四国地方,65,JP-36
2022-10-12,36,Tokushima,四国地方,311,JP-36
2022-10-13,36,Tokushima,四国地方,221,JP-36
2022-10-14,36,Tokushima,四国地方,163,JP-36
2022-10-15,36,Tokushima,四国地方,188,JP-36
2022-10-16,36,Tokushima,四国地方,151,JP-36
2022-10-17,36,Tokushima,四国地方,52,JP-36
2022-10-18,36,Tokushima,四国地方,180,JP-36
2022-10-19,36,Tokushima,四国地方,143,JP-36
2022-10-20,36,Tokushima,四国地方,110,JP-36
2022-10-21,36,Tokushima,四国地方,109,JP-36
2022-10-22,36,Tokushima,四国地方,113,JP-36
2022-10-23,36,Tokushima,四国地方,103,JP-36
2022-10-24,36,Tokushima,四国地方,40,JP-36
2022-10-25,36,Tokushima,四国地方,238,JP-36
2022-10-26,36,Tokushima,四国地方,199,JP-36
2022-10-27,36,Tokushima,四国地方,135,JP-36
2022-10-28,36,Tokushima,四国地方,129,JP-36
2022-10-29,36,Tokushima,四国地方,161,JP-36
2022-10-30,36,Tokushima,四国地方,161,JP-36
2022-10-31,36,Tokushima,四国地方,57,JP-36
2022-11-01,36,Tokushima,四国地方,298,JP-36
2022-11-02,36,Tokushima,四国地方,271,JP-36
2022-11-03,36,Tokushima,四国地方,247,JP-36
2022-11-04,36,Tokushima,四国地方,107,JP-36
2022-11-05,36,Tokushima,四国地方,388,JP-36
2022-11-06,36,Tokushima,四国地方,322,JP-36
2022-11-07,36,Tokushima,四国地方,90,JP-36
2022-11-08,36,Tokushima,四国地方,503,JP-36
2022-11-09,36,Tokushima,四国地方,436,JP-36
2022-11-10,36,Tokushima,四国地方,385,JP-36
2022-11-11,36,Tokushima,四国地方,335,JP-36
2022-11-12,36,Tokushima,四国地方,400,JP-36
2022-11-13,36,Tokushima,四国地方,369,JP-36
2022-11-14,36,Tokushima,四国地方,102,JP-36
2022-11-15,36,Tokushima,四国地方,420,JP-36
2022-11-16,36,Tokushima,四国地方,403,JP-36
2022-11-17,36,Tokushima,四国地方,350,JP-36
2022-11-18,36,Tokushima,四国地方,371,JP-36
2022-11-19,36,Tokushima,四国地方,379,JP-36
2022-11-20,36,Tokushima,四国地方,356,JP-36
2022-11-21,36,Tokushima,四国地方,111,JP-36
2022-11-22,36,Tokushima,四国地方,512,JP-36
2022-11-23,36,Tokushima,四国地方,408,JP-36
2022-11-24,36,Tokushima,四国地方,115,JP-36
2022-11-25,36,Tokushima,四国地方,547,JP-36
2022-11-26,36,Tokushima,四国地方,432,JP-36
2022-11-27,36,Tokushima,四国地方,396,JP-36
2022-11-28,36,Tokushima,四国地方,108,JP-36
2022-11-29,36,Tokushima,四国地方,666,JP-36
2022-11-30,36,Tokushima,四国地方,514,JP-36
2022-12-01,36,Tokushima,四国地方,520,JP-36
2022-12-02,36,Tokushima,四国地方,482,JP-36
2022-12-03,36,Tokushima,四国地方,392,JP-36
2022-12-04,36,Tokushima,四国地方,375,JP-36
2022-12-05,36,Tokushima,四国地方,125,JP-36
2022-12-06,36,Tokushima,四国地方,821,JP-36
2022-12-07,36,Tokushima,四国地方,689,JP-36
2022-12-08,36,Tokushima,四国地方,739,JP-36
2022-12-09,36,Tokushima,四国地方,617,JP-36
2022-12-10,36,Tokushima,四国地方,717,JP-36
2022-12-11,36,Tokushima,四国地方,686,JP-36
2022-12-12,36,Tokushima,四国地方,237,JP-36
2022-12-13,36,Tokushima,四国地方,1110,JP-36
2022-12-14,36,Tokushima,四国地方,1020,JP-36
2022-12-15,36,Tokushima,四国地方,918,JP-36
2022-12-16,36,Tokushima,四国地方,829,JP-36
2022-12-17,36,Tokushima,四国地方,812,JP-36
2022-12-18,36,Tokushima,四国地方,856,JP-36
2022-12-19,36,Tokushima,四国地方,271,JP-36
2022-12-20,36,Tokushima,四国地方,1366,JP-36
2022-12-21,36,Tokushima,四国地方,1106,JP-36
2022-12-22,36,Tokushima,四国地方,1097,JP-36
2022-12-23,36,Tokushima,四国地方,1081,JP-36
2022-12-24,36,Tokushima,四国地方,919,JP-36
2022-12-25,36,Tokushima,四国地方,993,JP-36
2022-12-26,36,Tokushima,四国地方,258,JP-36
2022-12-27,36,Tokushima,四国地方,1606,JP-36
2022-12-28,36,Tokushima,四国地方,1434,JP-36
2022-12-29,36,Tokushima,四国地方,1233,JP-36
2022-12-30,36,Tokushima,四国地方,1030,JP-36
2022-12-31,36,Tokushima,四国地方,687,JP-36
2023-01-01,36,Tokushima,四国地方,439,JP-36
2023-01-02,36,Tokushima,四国地方,452,JP-36
2023-01-03,36,Tokushima,四国地方,485,JP-36
2023-01-04,36,Tokushima,四国地方,618,JP-36
2023-01-05,36,Tokushima,四国地方,2105,JP-36
2023-01-06,36,Tokushima,四国地方,2052,JP-36
2023-01-07,36,Tokushima,四国地方,1730,JP-36
2023-01-08,36,Tokushima,四国地方,1460,JP-36
2023-01-09,36,Tokushima,四国地方,471,JP-36
2023-01-10,36,Tokushima,四国地方,377,JP-36
2023-01-11,36,Tokushima,四国地方,1901,JP-36
2023-01-12,36,Tokushima,四国地方,1339,JP-36
2023-01-13,36,Tokushima,四国地方,1063,JP-36
2023-01-14,36,Tokushima,四国地方,908,JP-36
2023-01-15,36,Tokushima,四国地方,794,JP-36
2023-01-16,36,Tokushima,四国地方,290,JP-36
2023-01-17,36,Tokushima,四国地方,1282,JP-36
2023-01-18,36,Tokushima,四国地方,1021,JP-36
2023-01-19,36,Tokushima,四国地方,705,JP-36
2023-01-20,36,Tokushima,四国地方,565,JP-36
2023-01-21,36,Tokushima,四国地方,678,JP-36
2023-01-22,36,Tokushima,四国地方,583,JP-36
2023-01-23,36,Tokushima,四国地方,173,JP-36
2023-01-24,36,Tokushima,四国地方,727,JP-36
2023-01-25,36,Tokushima,四国地方,552,JP-36
2023-01-26,36,Tokushima,四国地方,417,JP-36
2023-01-27,36,Tokushima,四国地方,447,JP-36
2023-01-28,36,Tokushima,四国地方,417,JP-36
2023-01-29,36,Tokushima,四国地方,357,JP-36
2023-01-30,36,Tokushima,四国地方,101,JP-36
2023-01-31,36,Tokushima,四国地方,572,JP-36
2023-02-01,36,Tokushima,四国地方,420,JP-36
2023-02-02,36,Tokushima,四国地方,361,JP-36
2023-02-03,36,Tokushima,四国地方,307,JP-36
2023-02-04,36,Tokushima,四国地方,368,JP-36
2023-02-05,36,Tokushima,四国地方,349,JP-36
2023-02-06,36,Tokushima,四国地方,69,JP-36
2023-02-07,36,Tokushima,四国地方,433,JP-36
2023-02-08,36,Tokushima,四国地方,401,JP-36
2023-02-09,36,Tokushima,四国地方,302,JP-36
2023-02-10,36,Tokushima,四国地方,337,JP-36
2023-02-11,36,Tokushima,四国地方,332,JP-36
2023-02-12,36,Tokushima,四国地方,85,JP-36
2023-02-13,36,Tokushima,四国地方,87,JP-36
2023-02-14,36,Tokushima,四国地方,418,JP-36
2023-02-15,36,Tokushima,四国地方,300,JP-36
2023-02-16,36,Tokushima,四国地方,195,JP-36
2023-02-17,36,Tokushima,四国地方,170,JP-36
2023-02-18,36,Tokushima,四国地方,199,JP-36
2023-02-19,36,Tokushima,四国地方,174,JP-36
2023-02-20,36,Tokushima,四国地方,45,JP-36
2023-02-21,36,Tokushima,四国地方,221,JP-36
2023-02-22,36,Tokushima,四国地方,212,JP-36
2023-02-23,36,Tokushima,四国地方,147,JP-36
2023-02-24,36,Tokushima,四国地方,53,JP-36
2023-02-25,36,Tokushima,四国地方,169,JP-36
2023-02-26,36,Tokushima,四国地方,143,JP-36
2023-02-27,36,Tokushima,四国地方,47,JP-36
2023-02-28,36,Tokushima,四国地方,198,JP-36
2023-03-01,36,Tokushima,四国地方,125,JP-36
2023-03-02,36,Tokushima,四国地方,120,JP-36
2023-03-03,36,Tokushima,四国地方,105,JP-36
2023-03-04,36,Tokushima,四国地方,133,JP-36
2023-03-05,36,Tokushima,四国地方,98,JP-36
2023-03-06,36,Tokushima,四国地方,32,JP-36
2023-03-07,36,Tokushima,四国地方,147,JP-36
2023-03-08,36,Tokushima,四国地方,124,JP-36
2023-03-09,36,Tokushima,四国地方,94,JP-36
2023-03-10,36,Tokushima,四国地方,80,JP-36
2023-03-11,36,Tokushima,四国地方,103,JP-36
2023-03-12,36,Tokushima,四国地方,57,JP-36
2023-03-13,36,Tokushima,四国地方,17,JP-36
2023-03-14,36,Tokushima,四国地方,106,JP-36
2023-03-15,36,Tokushima,四国地方,77,JP-36
2023-03-16,36,Tokushima,四国地方,43,JP-36
2023-03-17,36,Tokushima,四国地方,54,JP-36
2023-03-18,36,Tokushima,四国地方,55,JP-36
2023-03-19,36,Tokushima,四国地方,60,JP-36
2023-03-20,36,Tokushima,四国地方,9,JP-36
2023-03-21,36,Tokushima,四国地方,100,JP-36
2023-03-22,36,Tokushima,四国地方,22,JP-36
2023-03-23,36,Tokushima,四国地方,81,JP-36
2023-03-24,36,Tokushima,四国地方,60,JP-36
2023-03-25,36,Tokushima,四国地方,61,JP-36
2023-03-26,36,Tokushima,四国地方,52,JP-36
2023-03-27,36,Tokushima,四国地方,16,JP-36
2023-03-28,36,Tokushima,四国地方,77,JP-36
2023-03-29,36,Tokushima,四国地方,52,JP-36
2023-03-30,36,Tokushima,四国地方,46,JP-36
2023-03-31,36,Tokushima,四国地方,30,JP-36
2023-04-01,36,Tokushima,四国地方,38,JP-36
2023-04-02,36,Tokushima,四国地方,35,JP-36
2023-04-03,36,Tokushima,四国地方,22,JP-36
2023-04-04,36,Tokushima,四国地方,50,JP-36
2023-04-05,36,Tokushima,四国地方,37,JP-36
2023-04-06,36,Tokushima,四国地方,50,JP-36
2023-04-07,36,Tokushima,四国地方,38,JP-36
2023-04-08,36,Tokushima,四国地方,55,JP-36
2023-04-09,36,Tokushima,四国地方,42,JP-36
2023-04-10,36,Tokushima,四国地方,13,JP-36
2023-04-11,36,Tokushima,四国地方,56,JP-36
2023-04-12,36,Tokushima,四国地方,67,JP-36
2023-04-13,36,Tokushima,四国地方,58,JP-36
2023-04-14,36,Tokushima,四国地方,26,JP-36
2023-04-15,36,Tokushima,四国地方,39,JP-36
2023-04-16,36,Tokushima,四国地方,22,JP-36
2023-04-17,36,Tokushima,四国地方,16,JP-36
2023-04-18,36,Tokushima,四国地方,50,JP-36
2023-04-19,36,Tokushima,四国地方,44,JP-36
2023-04-20,36,Tokushima,四国地方,56,JP-36
2023-04-21,36,Tokushima,四国地方,30,JP-36
2023-04-22,36,Tokushima,四国地方,45,JP-36
2023-04-23,36,Tokushima,四国地方,30,JP-36
2023-04-24,36,Tokushima,四国地方,7,JP-36
2023-04-25,36,Tokushima,四国地方,43,JP-36
2023-04-26,36,Tokushima,四国地方,42,JP-36
2023-04-27,36,Tokushima,四国地方,34,JP-36
2023-04-28,36,Tokushima,四国地方,32,JP-36
2023-04-29,36,Tokushima,四国地方,33,JP-36
2023-04-30,36,Tokushima,四国地方,5,JP-36
2023-05-01,36,Tokushima,四国地方,32,JP-36
2023-05-02,36,Tokushima,四国地方,73,JP-36
2023-05-03,36,Tokushima,四国地方,34,JP-36
2023-05-04,36,Tokushima,四国地方,17,JP-36
2023-05-05,36,Tokushima,四国地方,16,JP-36
2023-05-06,36,Tokushima,四国地方,21,JP-36
2023-05-07,36,Tokushima,四国地方,66,JP-36
2023-05-08,36,Tokushima,四国地方,27,JP-36
2020-01-16,37,Kagawa,四国地方,0,JP-37
2020-01-17,37,Kagawa,四国地方,0,JP-37
2020-01-18,37,Kagawa,四国地方,0,JP-37
2020-01-19,37,Kagawa,四国地方,0,JP-37
2020-01-20,37,Kagawa,四国地方,0,JP-37
2020-01-21,37,Kagawa,四国地方,0,JP-37
2020-01-22,37,Kagawa,四国地方,0,JP-37
2020-01-23,37,Kagawa,四国地方,0,JP-37
2020-01-24,37,Kagawa,四国地方,0,JP-37
2020-01-25,37,Kagawa,四国地方,0,JP-37
2020-01-26,37,Kagawa,四国地方,0,JP-37
2020-01-27,37,Kagawa,四国地方,0,JP-37
2020-01-28,37,Kagawa,四国地方,0,JP-37
2020-01-29,37,Kagawa,四国地方,0,JP-37
2020-01-30,37,Kagawa,四国地方,0,JP-37
2020-01-31,37,Kagawa,四国地方,0,JP-37
2020-02-01,37,Kagawa,四国地方,0,JP-37
2020-02-02,37,Kagawa,四国地方,0,JP-37
2020-02-03,37,Kagawa,四国地方,0,JP-37
2020-02-04,37,Kagawa,四国地方,0,JP-37
2020-02-05,37,Kagawa,四国地方,0,JP-37
2020-02-06,37,Kagawa,四国地方,0,JP-37
2020-02-07,37,Kagawa,四国地方,0,JP-37
2020-02-08,37,Kagawa,四国地方,0,JP-37
2020-02-09,37,Kagawa,四国地方,0,JP-37
2020-02-10,37,Kagawa,四国地方,0,JP-37
2020-02-11,37,Kagawa,四国地方,0,JP-37
2020-02-12,37,Kagawa,四国地方,0,JP-37
2020-02-13,37,Kagawa,四国地方,0,JP-37
2020-02-14,37,Kagawa,四国地方,0,JP-37
2020-02-15,37,Kagawa,四国地方,0,JP-37
2020-02-16,37,Kagawa,四国地方,0,JP-37
2020-02-17,37,Kagawa,四国地方,0,JP-37
2020-02-18,37,Kagawa,四国地方,0,JP-37
2020-02-19,37,Kagawa,四国地方,0,JP-37
2020-02-20,37,Kagawa,四国地方,0,JP-37
2020-02-21,37,Kagawa,四国地方,0,JP-37
2020-02-22,37,Kagawa,四国地方,0,JP-37
2020-02-23,37,Kagawa,四国地方,0,JP-37
2020-02-24,37,Kagawa,四国地方,0,JP-37
2020-02-25,37,Kagawa,四国地方,0,JP-37
